Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Balance After,Strategy,Status
2026-01-08T11:37:43.512Z,1/8/2026,11:37:43 AM,paper_1767872263512_hw1rqp95i,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2200,0.1349,0.30,9678.12,inventory-rebalancing,filled
2026-01-08T11:37:43.553Z,1/8/2026,11:37:43 AM,paper_1767872263553_v336k092h,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7700,0.8641,0.67,9677.45,inventory-rebalancing,filled
2026-01-08T11:37:45.598Z,1/8/2026,11:37:45 AM,paper_1767872265598_ezrqbxu1j,BUY,"Ethereum Up or Down - January 8, 6AM ET",Up,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,42375110701081380759607661294966661212238590577680769528916988296676175290359,2.2000,0.1202,0.26,9677.19,inventory-rebalancing,filled
2026-01-08T11:37:45.654Z,1/8/2026,11:37:45 AM,paper_1767872265654_7u5fgx0k8,BUY,"Ethereum Up or Down - January 8, 6AM ET",Down,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,8317543781579178908805517968480358124609228873953272937516304290342093097977,0.6000,0.8792,0.53,9676.66,inventory-rebalancing,filled
2026-01-08T11:37:46.730Z,1/8/2026,11:37:46 AM,paper_1767872266730_jeie856w9,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2200,0.1352,0.30,9676.36,inventory-rebalancing,filled
2026-01-08T11:37:46.781Z,1/8/2026,11:37:46 AM,paper_1767872266781_cg6ej98y4,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7600,0.8635,0.66,9675.70,inventory-rebalancing,filled
2026-01-08T11:37:48.834Z,1/8/2026,11:37:48 AM,paper_1767872268834_5kdma17d9,BUY,"Ethereum Up or Down - January 8, 6AM ET",Up,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,42375110701081380759607661294966661212238590577680769528916988296676175290359,2.2000,0.1048,0.23,9675.47,inventory-rebalancing,filled
2026-01-08T11:37:48.878Z,1/8/2026,11:37:48 AM,paper_1767872268878_ryzfwzea6,BUY,"Ethereum Up or Down - January 8, 6AM ET",Down,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,8317543781579178908805517968480358124609228873953272937516304290342093097977,0.6200,0.8948,0.55,9674.92,inventory-rebalancing,filled
2026-01-08T11:37:49.920Z,1/8/2026,11:37:49 AM,paper_1767872269920_6263ij0sr,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2200,0.1349,0.30,9674.62,inventory-rebalancing,filled
2026-01-08T11:37:49.965Z,1/8/2026,11:37:49 AM,paper_1767872269965_4hb72qdvm,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7700,0.8638,0.67,9673.95,inventory-rebalancing,filled
2026-01-08T11:37:52.014Z,1/8/2026,11:37:52 AM,paper_1767872272014_kxezd0zu9,BUY,"Ethereum Up or Down - January 8, 6AM ET",Up,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,42375110701081380759607661294966661212238590577680769528916988296676175290359,2.2000,0.1099,0.24,9673.71,inventory-rebalancing,filled
2026-01-08T11:37:52.089Z,1/8/2026,11:37:52 AM,paper_1767872272089_9k323lvnf,BUY,"Ethereum Up or Down - January 8, 6AM ET",Down,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,8317543781579178908805517968480358124609228873953272937516304290342093097977,0.5900,0.8911,0.53,9673.19,inventory-rebalancing,filled
2026-01-08T11:37:53.128Z,1/8/2026,11:37:53 AM,paper_1767872273128_su9m1skyy,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2200,0.1352,0.30,9672.88,inventory-rebalancing,filled
2026-01-08T11:37:53.172Z,1/8/2026,11:37:53 AM,paper_1767872273172_abcggu1o0,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7600,0.8651,0.66,9672.23,inventory-rebalancing,filled
2026-01-08T11:37:54.228Z,1/8/2026,11:37:54 AM,paper_1767872274228_6vbx6yre3,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Up,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,101575171916879891478954061595881623623980891644266157744130925293917598947301,2.2100,0.1248,0.28,9671.95,inventory-rebalancing,filled
2026-01-08T11:37:54.284Z,1/8/2026,11:37:54 AM,paper_1767872274284_zitwhh6m1,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Down,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,59322254720850516190176241147196956449915265342761098364917013897779535071117,0.6100,0.8755,0.53,9671.42,inventory-rebalancing,filled
2026-01-08T11:37:55.349Z,1/8/2026,11:37:55 AM,paper_1767872275349_28ug7226b,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Up,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,101575171916879891478954061595881623623980891644266157744130925293917598947301,2.2100,0.1250,0.28,9671.14,inventory-rebalancing,filled
2026-01-08T11:37:55.392Z,1/8/2026,11:37:55 AM,paper_1767872275392_s4k5m2cvu,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Down,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,59322254720850516190176241147196956449915265342761098364917013897779535071117,0.6600,0.8740,0.58,9670.56,inventory-rebalancing,filled
2026-01-08T11:37:55.434Z,1/8/2026,11:37:55 AM,paper_1767872275434_0y73zdh59,BUY,"Ethereum Up or Down - January 8, 6AM ET",Up,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,42375110701081380759607661294966661212238590577680769528916988296676175290359,2.2000,0.1101,0.24,9670.32,inventory-rebalancing,filled
2026-01-08T11:37:55.477Z,1/8/2026,11:37:55 AM,paper_1767872275477_c1rhtuh5o,BUY,"Ethereum Up or Down - January 8, 6AM ET",Down,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,8317543781579178908805517968480358124609228873953272937516304290342093097977,0.6000,0.8912,0.53,9669.79,inventory-rebalancing,filled
2026-01-08T11:37:56.551Z,1/8/2026,11:37:56 AM,paper_1767872276551_1fqfws9w9,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Up,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,101575171916879891478954061595881623623980891644266157744130925293917598947301,2.2100,0.1249,0.28,9669.51,inventory-rebalancing,filled
2026-01-08T11:37:56.601Z,1/8/2026,11:37:56 AM,paper_1767872276601_kzoscbf4g,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Down,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,59322254720850516190176241147196956449915265342761098364917013897779535071117,0.6900,0.8755,0.60,9668.91,inventory-rebalancing,filled
2026-01-08T11:37:56.642Z,1/8/2026,11:37:56 AM,paper_1767872276642_vi5veius4,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2100,0.1249,0.28,9668.63,inventory-rebalancing,filled
2026-01-08T11:37:56.678Z,1/8/2026,11:37:56 AM,paper_1767872276678_rub4zvo60,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7400,0.8761,0.65,9667.98,inventory-rebalancing,filled
2026-01-08T11:37:57.733Z,1/8/2026,11:37:57 AM,paper_1767872277733_bfq9gtxsc,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Up,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,101575171916879891478954061595881623623980891644266157744130925293917598947301,2.2100,0.1252,0.28,9667.71,inventory-rebalancing,filled
2026-01-08T11:37:57.823Z,1/8/2026,11:37:57 AM,paper_1767872277823_b6r8vv090,BUY,"Ethereum Up or Down - January 8, 6:30AM-6:45AM ET",Down,0xcd42448d894cbe53e50912a5cf4589313e117454d88a94dc4cb3e684fd69c3c3,59322254720850516190176241147196956449915265342761098364917013897779535071117,0.6900,0.8759,0.60,9667.10,inventory-rebalancing,filled
2026-01-08T11:37:58.875Z,1/8/2026,11:37:58 AM,paper_1767872278875_d5x4i33bf,BUY,"Ethereum Up or Down - January 8, 6AM ET",Up,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,42375110701081380759607661294966661212238590577680769528916988296676175290359,2.2000,0.1101,0.24,9666.86,inventory-rebalancing,filled
2026-01-08T11:37:58.934Z,1/8/2026,11:37:58 AM,paper_1767872278934_9gxi6la7j,BUY,"Ethereum Up or Down - January 8, 6AM ET",Down,0x2687446918678f391c47e3957d080ca9ed2c88746a54b9f4ff4e29c48d679214,8317543781579178908805517968480358124609228873953272937516304290342093097977,0.6100,0.8885,0.54,9666.32,inventory-rebalancing,filled
2026-01-08T11:37:59.999Z,1/8/2026,11:37:59 AM,paper_1767872279999_gprsah9k3,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2100,0.1249,0.28,9666.04,inventory-rebalancing,filled
2026-01-08T11:38:00.052Z,1/8/2026,11:38:00 AM,paper_1767872280052_mse5z4ae6,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7100,0.8744,0.62,9665.42,inventory-rebalancing,filled
2026-01-08T11:38:01.105Z,1/8/2026,11:38:01 AM,paper_1767872281105_y34m3la26,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,9.1800,0.3457,3.17,9662.25,inventory-rebalancing,filled
2026-01-08T11:38:01.154Z,1/8/2026,11:38:01 AM,paper_1767872281154_v7vgrkx9g,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,11.1700,0.6544,7.31,9654.94,inventory-rebalancing,filled
2026-01-08T11:38:02.208Z,1/8/2026,11:38:02 AM,paper_1767872282208_oy8tzimcs,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,9.1800,0.3446,3.16,9651.77,inventory-rebalancing,filled
2026-01-08T11:38:02.252Z,1/8/2026,11:38:02 AM,paper_1767872282252_d37ljsyx5,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,10.7200,0.6560,7.03,9644.74,inventory-rebalancing,filled
2026-01-08T11:38:03.298Z,1/8/2026,11:38:03 AM,paper_1767872283298_v8rl6g21f,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,9.1800,0.3444,3.16,9641.58,inventory-rebalancing,filled
2026-01-08T11:38:03.335Z,1/8/2026,11:38:03 AM,paper_1767872283335_6itwurijp,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,10.3600,0.6544,6.78,9634.80,inventory-rebalancing,filled
2026-01-08T11:38:03.385Z,1/8/2026,11:38:03 AM,paper_1767872283385_o3e3ueggd,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2100,0.1248,0.28,9634.53,inventory-rebalancing,filled
2026-01-08T11:38:03.424Z,1/8/2026,11:38:03 AM,paper_1767872283424_2x19uyzv2,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.7000,0.8745,0.61,9633.91,inventory-rebalancing,filled
2026-01-08T11:38:04.471Z,1/8/2026,11:38:04 AM,paper_1767872284471_6wd6fklzv,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,9.1800,0.3448,3.16,9630.75,inventory-rebalancing,filled
2026-01-08T11:38:04.512Z,1/8/2026,11:38:04 AM,paper_1767872284512_ds6uwf9cl,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,10.0800,0.6550,6.60,9624.15,inventory-rebalancing,filled
2026-01-08T11:38:05.560Z,1/8/2026,11:38:05 AM,paper_1767872285560_oqzqgcth4,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,8.6400,0.3349,2.89,9621.25,inventory-rebalancing,filled
2026-01-08T11:38:05.695Z,1/8/2026,11:38:05 AM,paper_1767872285695_dxmpz6bja,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,9.6400,0.6652,6.41,9614.84,inventory-rebalancing,filled
2026-01-08T11:38:06.738Z,1/8/2026,11:38:06 AM,paper_1767872286738_xdqp7ys3z,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,8.6400,0.3354,2.90,9611.94,inventory-rebalancing,filled
2026-01-08T11:38:06.780Z,1/8/2026,11:38:06 AM,paper_1767872286780_hdun37vw4,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,9.3900,0.6646,6.24,9605.70,inventory-rebalancing,filled
2026-01-08T11:38:06.831Z,1/8/2026,11:38:06 AM,paper_1767872286831_ze01tbwpu,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2000,0.1200,0.26,9605.44,inventory-rebalancing,filled
2026-01-08T11:38:06.909Z,1/8/2026,11:38:06 AM,paper_1767872286909_hpdmvo85u,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.6900,0.8815,0.61,9604.83,inventory-rebalancing,filled
2026-01-08T11:38:07.954Z,1/8/2026,11:38:07 AM,paper_1767872287954_ihnjhnb5u,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,7.1300,0.3049,2.17,9602.66,inventory-rebalancing,filled
2026-01-08T11:38:07.988Z,1/8/2026,11:38:07 AM,paper_1767872287988_366oi22td,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,8.5900,0.6947,5.97,9596.69,inventory-rebalancing,filled
2026-01-08T11:38:09.108Z,1/8/2026,11:38:09 AM,paper_1767872289108_45inkrzb6,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,7.1300,0.3056,2.18,9594.51,inventory-rebalancing,filled
2026-01-08T11:38:09.161Z,1/8/2026,11:38:09 AM,paper_1767872289161_3gdv06k3k,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,8.2500,0.6955,5.74,9588.77,inventory-rebalancing,filled
2026-01-08T11:38:10.232Z,1/8/2026,11:38:10 AM,paper_1767872290232_403ndm2l7,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,7.1300,0.3054,2.18,9586.60,inventory-rebalancing,filled
2026-01-08T11:38:10.274Z,1/8/2026,11:38:10 AM,paper_1767872290274_wrrz550m5,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,7.9700,0.6949,5.54,9581.06,inventory-rebalancing,filled
2026-01-08T11:38:10.312Z,1/8/2026,11:38:10 AM,paper_1767872290312_08txmtcl1,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2000,0.1198,0.26,9580.79,inventory-rebalancing,filled
2026-01-08T11:38:10.353Z,1/8/2026,11:38:10 AM,paper_1767872290353_70m1vuhsu,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.6700,0.8809,0.59,9580.20,inventory-rebalancing,filled
2026-01-08T11:38:11.397Z,1/8/2026,11:38:11 AM,paper_1767872291397_ndg1ieje4,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,6.6500,0.2954,1.96,9578.24,inventory-rebalancing,filled
2026-01-08T11:38:11.435Z,1/8/2026,11:38:11 AM,paper_1767872291435_5h7hqn7tk,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,7.5500,0.7047,5.32,9572.92,inventory-rebalancing,filled
2026-01-08T11:38:12.490Z,1/8/2026,11:38:12 AM,paper_1767872292490_g755giq4p,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,6.6500,0.2950,1.96,9570.96,inventory-rebalancing,filled
2026-01-08T11:38:12.553Z,1/8/2026,11:38:12 AM,paper_1767872292553_64xssf9h6,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,7.3000,0.7063,5.16,9565.80,inventory-rebalancing,filled
2026-01-08T11:38:13.592Z,1/8/2026,11:38:13 AM,paper_1767872293592_p4oqon7u8,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,6.6500,0.2951,1.96,9563.84,inventory-rebalancing,filled
2026-01-08T11:38:13.629Z,1/8/2026,11:38:13 AM,paper_1767872293629_v4z5rchi2,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,7.0900,0.7039,4.99,9558.85,inventory-rebalancing,filled
2026-01-08T11:38:13.679Z,1/8/2026,11:38:13 AM,paper_1767872293679_np1xeykmu,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2000,0.1150,0.25,9558.59,inventory-rebalancing,filled
2026-01-08T11:38:13.724Z,1/8/2026,11:38:13 AM,paper_1767872293724_kdnkv1u4v,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.6600,0.8845,0.58,9558.01,inventory-rebalancing,filled
2026-01-08T11:38:14.789Z,1/8/2026,11:38:14 AM,paper_1767872294789_ab2e9ss50,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,6.1900,0.2849,1.76,9556.25,inventory-rebalancing,filled
2026-01-08T11:38:14.850Z,1/8/2026,11:38:14 AM,paper_1767872294850_y80t1ro1q,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,6.7400,0.7148,4.82,9551.43,inventory-rebalancing,filled
2026-01-08T11:38:15.891Z,1/8/2026,11:38:15 AM,paper_1767872295891_ietyul8d1,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,6.1900,0.2847,1.76,9549.67,inventory-rebalancing,filled
2026-01-08T11:38:15.931Z,1/8/2026,11:38:15 AM,paper_1767872295931_nyzxherzg,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,6.5400,0.7144,4.67,9544.99,inventory-rebalancing,filled
2026-01-08T11:38:17.011Z,1/8/2026,11:38:17 AM,paper_1767872297011_txnh2pant,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,5.3000,0.2647,1.40,9543.59,inventory-rebalancing,filled
2026-01-08T11:38:17.048Z,1/8/2026,11:38:17 AM,paper_1767872297048_akbqgu1zg,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,6.0700,0.7356,4.47,9539.13,inventory-rebalancing,filled
2026-01-08T11:38:17.082Z,1/8/2026,11:38:17 AM,paper_1767872297082_zxucg4qct,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Up,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,78066264955608331453782393322827480027742257997488697759837948356955559373604,2.2000,0.1148,0.25,9538.87,inventory-rebalancing,filled
2026-01-08T11:38:17.131Z,1/8/2026,11:38:17 AM,paper_1767872297131_mq7nhx05a,BUY,"Bitcoin Up or Down - January 8, 6AM ET",Down,0x3d6a7a41acc735b328c2c5df6360c455dbf0d54f02a2e440a3dba2b5828968d5,88870042881201299591375505764454075031560575934012774047369564154406565965182,0.6400,0.8859,0.57,9538.31,inventory-rebalancing,filled
2026-01-08T11:38:18.172Z,1/8/2026,11:38:18 AM,paper_1767872298172_j1e8ej4yd,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,5.3000,0.2649,1.40,9536.90,inventory-rebalancing,filled
2026-01-08T11:38:18.213Z,1/8/2026,11:38:18 AM,paper_1767872298213_z47pyidm7,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Down,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,69016071696538226497246834630419643227585726091823237582729651699958866862133,5.8600,0.7344,4.30,9532.60,inventory-rebalancing,filled
2026-01-08T11:38:19.252Z,1/8/2026,11:38:19 AM,paper_1767872299252_tkr8sddxr,BUY,"Bitcoin Up or Down - January 8, 6:30AM-6:45AM ET",Up,0x8748ba93b66dc3184d11f431ffc29467d42e19f4301fcb545b43af636b6301bf,3957328916472580780667178029148259601214040478271702240235922259557882788921,5.3000,0.2648,1.40,9531.20,inventory-rebalancing,filled
